<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>
2024.01.03,20:31:00,1.04243,1.04246,1.04231,1.04235,60
2024.01.03,20:32:00,1.04234,1.04240,1.04230,1.04230,60
2024.01.03,20:33:00,1.04232,1.04247,1.04226,1.04229,60
2024.01.03,20:34:00,1.04231,1.04243,1.04228,1.04232,60
2024.01.03,20:35:00,1.04234,1.04237,1.04229,1.04233,60
2024.01.03,20:36:00,1.04232,1.04236,1.04227,1.04232,60
2024.01.03,20:37:00,1.04232,1.04243,1.04231,1.04243,60
2024.01.03,20:38:00,1.04244,1.04247,1.04232,1.04234,60
2024.01.03,20:39:00,1.04235,1.04248,1.04235,1.04246,60
2024.01.03,20:40:00,1.04246,1.04248,1.04231,1.04231,60
2024.01.03,20:41:00,1.04233,1.04242,1.04229,1.04234,60
2024.01.03,20:42:00,1.04232,1.04237,1.04229,1.04230,60
2024.01.03,20:43:00,1.04230,1.04241,1.04220,1.04241,60
2024.01.03,20:44:00,1.04244,1.04247,1.04233,1.04243,60
2024.01.03,20:45:00,1.04242,1.04243,1.04234,1.04236,60
2024.01.03,20:46:00,1.04239,1.04240,1.04229,1.04239,60
2024.01.03,20:47:00,1.04241,1.04245,1.04237,1.04240,60
2024.01.03,20:48:00,1.04238,1.04242,1.04230,1.04230,60
2024.01.03,20:49:00,1.04226,1.04245,1.04226,1.04238,60
2024.01.03,20:50:00,1.04236,1.04237,1.04224,1.04230,60
2024.01.03,20:51:00,1.04233,1.04238,1.04228,1.04236,60
2024.01.03,20:52:00,1.04238,1.04243,1.04221,1.04228,60
2024.01.03,20:53:00,1.04228,1.04238,1.04223,1.04223,60
2024.01.03,20:54:00,1.04224,1.04224,1.04205,1.04207,60
2024.01.03,20:55:00,1.04209,1.04209,1.04177,1.04186,60
2024.01.03,20:56:00,1.04185,1.04189,1.04175,1.04175,60
2024.01.03,20:57:00,1.04171,1.04173,1.04157,1.04166,60
2024.01.03,20:58:00,1.04165,1.04169,1.04152,1.04159,60
2024.01.03,20:59:00,1.04157,1.04158,1.04145,1.04151,60
2024.01.03,21:00:00,1.04149,1.04160,1.04143,1.04143,60
2024.01.03,21:01:00,1.04145,1.04145,1.04117,1.04121,60
2024.01.03,21:02:00,1.04121,1.04121,1.04085,1.04092,60
2024.01.03,21:03:00,1.04092,1.04093,1.04060,1.04063,60
2024.01.03,21:04:00,1.04064,1.04066,1.04055,1.04057,60
2024.01.03,21:05:00,1.04057,1.04057,1.04033,1.04036,60
2024.01.03,21:06:00,1.04035,1.04037,1.04014,1.04015,60
2024.01.03,21:07:00,1.04016,1.04021,1.03998,1.04000,60
2024.01.03,21:08:00,1.03999,1.04001,1.03971,1.03972,60
2024.01.03,21:09:00,1.03973,1.03985,1.03967,1.03969,60
2024.01.03,21:10:00,1.03971,1.03974,1.03950,1.03955,60
2024.01.03,21:11:00,1.03955,1.03955,1.03922,1.03923,60
2024.01.03,21:12:00,1.03924,1.03929,1.03913,1.03929,60
2024.01.03,21:13:00,1.03925,1.03927,1.03910,1.03910,60
2024.01.03,21:14:00,1.03911,1.03912,1.03886,1.03886,60
2024.01.03,21:15:00,1.03886,1.03891,1.03876,1.03885,60
2024.01.03,21:16:00,1.03884,1.03892,1.03881,1.03884,60
2024.01.03,21:17:00,1.03883,1.03883,1.03850,1.03850,60
2024.01.03,21:18:00,1.03848,1.03853,1.03814,1.03822,60
2024.01.03,21:19:00,1.03822,1.03827,1.03806,1.03806,60
2024.01.03,21:20:00,1.03808,1.03809,1.03769,1.03769,60
2024.01.03,21:21:00,1.03769,1.03772,1.03753,1.03753,60
2024.01.03,21:22:00,1.03753,1.03753,1.03726,1.03726,60
2024.01.03,21:23:00,1.03724,1.03732,1.03711,1.03711,60
2024.01.03,21:24:00,1.03714,1.03714,1.03673,1.03673,60
2024.01.03,21:25:00,1.03670,1.03671,1.03652,1.03654,60
2024.01.03,21:26:00,1.03652,1.03659,1.03645,1.03650,60
2024.01.03,21:27:00,1.03652,1.03658,1.03630,1.03630,60
2024.01.03,21:28:00,1.03630,1.03635,1.03606,1.03606,60
2024.01.03,21:29:00,1.03606,1.03619,1.03602,1.03617,60
2024.01.03,21:30:00,1.03616,1.03628,1.03610,1.03610,60
2024.01.03,21:31:00,1.03609,1.03611,1.03589,1.03599,60
2024.01.03,21:32:00,1.03600,1.03603,1.03593,1.03596,60
2024.01.03,21:33:00,1.03597,1.03597,1.03583,1.03584,60
2024.01.03,21:34:00,1.03582,1.03585,1.03557,1.03557,60
2024.01.03,21:35:00,1.03558,1.03559,1.03531,1.03531,60
2024.01.03,21:36:00,1.03530,1.03536,1.03523,1.03523,60
2024.01.03,21:37:00,1.03521,1.03521,1.03480,1.03480,60
2024.01.03,21:38:00,1.03480,1.03487,1.03467,1.03469,60
2024.01.03,21:39:00,1.03467,1.03477,1.03454,1.03458,60
2024.01.03,21:40:00,1.03458,1.03459,1.03438,1.03441,60
2024.01.03,21:41:00,1.03439,1.03443,1.03419,1.03425,60
2024.01.03,21:42:00,1.03422,1.03424,1.03409,1.03413,60
2024.01.03,21:43:00,1.03411,1.03413,1.03384,1.03398,60
2024.01.03,21:44:00,1.03396,1.03405,1.03392,1.03397,60
2024.01.03,21:45:00,1.03398,1.03400,1.03363,1.03366,60
2024.01.03,21:46:00,1.03364,1.03364,1.03332,1.03333,60
2024.01.03,21:47:00,1.03331,1.03334,1.03310,1.03314,60
2024.01.03,21:48:00,1.03314,1.03316,1.03290,1.03290,60
2024.01.03,21:49:00,1.03289,1.03294,1.03281,1.03287,60
2024.01.03,21:50:00,1.03286,1.03286,1.03248,1.03253,60
2024.01.03,21:51:00,1.03249,1.03250,1.03231,1.03234,60
2024.01.03,21:52:00,1.03233,1.03233,1.03208,1.03217,60
2024.01.03,21:53:00,1.03215,1.03217,1.03195,1.03195,60
2024.01.03,21:54:00,1.03195,1.03197,1.03178,1.03183,60
2024.01.03,21:55:00,1.03181,1.03190,1.03180,1.03182,60
2024.01.03,21:56:00,1.03186,1.03188,1.03175,1.03179,60
2024.01.03,21:57:00,1.03184,1.03185,1.03177,1.03182,60
2024.01.03,21:58:00,1.03183,1.03187,1.03176,1.03179,60
2024.01.03,21:59:00,1.03183,1.03184,1.03169,1.03180,60
2024.01.03,22:00:00,1.03181,1.03187,1.03168,1.03181,60
2024.01.03,22:01:00,1.03183,1.03190,1.03173,1.03179,60
2024.01.03,22:02:00,1.03180,1.03193,1.03178,1.03179,60
2024.01.03,22:03:00,1.03183,1.03190,1.03182,1.03186,60
2024.01.03,22:04:00,1.03188,1.03196,1.03185,1.03187,60
2024.01.03,22:05:00,1.03186,1.03189,1.03175,1.03179,60
2024.01.03,22:06:00,1.03177,1.03194,1.03174,1.03194,60
2024.01.03,22:07:00,1.03192,1.03192,1.03174,1.03180,60
2024.01.03,22:08:00,1.03179,1.03187,1.03171,1.03184,60
2024.01.03,22:09:00,1.03181,1.03193,1.03178,1.03185,60
2024.01.03,22:10:00,1.03184,1.03189,1.03170,1.03175,60
2024.01.03,22:11:00,1.03176,1.03194,1.03175,1.03178,60
2024.01.03,22:12:00,1.03178,1.03185,1.03169,1.03176,60
2024.01.03,22:13:00,1.03176,1.03188,1.03173,1.03188,60
2024.01.03,22:14:00,1.03187,1.03196,1.03180,1.03187,60
2024.01.03,22:15:00,1.03188,1.03190,1.03168,1.03182,60
2024.01.03,22:16:00,1.03183,1.03188,1.03171,1.03182,60
2024.01.03,22:17:00,1.03182,1.03187,1.03174,1.03178,60
2024.01.03,22:18:00,1.03175,1.03187,1.03172,1.03181,60
2024.01.03,22:19:00,1.03180,1.03190,1.03177,1.03190,60
2024.01.03,22:20:00,1.03191,1.03191,1.03176,1.03177,60
2024.01.03,22:21:00,1.03177,1.03192,1.03174,1.03189,60
2024.01.03,22:22:00,1.03191,1.03191,1.03177,1.03184,60
2024.01.03,22:23:00,1.03186,1.03190,1.03177,1.03180,60
2024.01.03,22:24:00,1.03180,1.03190,1.03177,1.03179,60
2024.01.03,22:25:00,1.03178,1.03189,1.03177,1.03188,60
2024.01.03,22:26:00,1.03188,1.03193,1.03180,1.03190,60
2024.01.03,22:27:00,1.03189,1.03192,1.03171,1.03182,60
2024.01.03,22:28:00,1.03182,1.03189,1.03178,1.03186,60
2024.01.03,22:29:00,1.03186,1.03193,1.03178,1.03192,60
2024.01.03,22:30:00,1.03192,1.03200,1.03185,1.03185,60
2024.01.03,22:31:00,1.03186,1.03187,1.03178,1.03185,60
2024.01.03,22:32:00,1.03186,1.03195,1.03182,1.03182,60
2024.01.03,22:33:00,1.03183,1.03195,1.03183,1.03195,60
2024.01.03,22:34:00,1.03198,1.03199,1.03189,1.03195,60
2024.01.03,22:35:00,1.03193,1.03201,1.03182,1.03186,60
2024.01.03,22:36:00,1.03185,1.03195,1.03180,1.03194,60
2024.01.03,22:37:00,1.03193,1.03195,1.03186,1.03190,60
2024.01.03,22:38:00,1.03192,1.03194,1.03174,1.03177,60
2024.01.03,22:39:00,1.03179,1.03196,1.03175,1.03195,60
2024.01.03,22:40:00,1.03192,1.03192,1.03177,1.03177,60
2024.01.03,22:41:00,1.03178,1.03189,1.03178,1.03184,60
2024.01.03,22:42:00,1.03184,1.03192,1.03179,1.03191,60
2024.01.03,22:43:00,1.03191,1.03196,1.03180,1.03185,60
2024.01.03,22:44:00,1.03187,1.03205,1.03180,1.03201,60
2024.01.03,22:45:00,1.03199,1.03199,1.03183,1.03188,60
2024.01.03,22:46:00,1.03187,1.03195,1.03180,1.03192,60
2024.01.03,22:47:00,1.03193,1.03198,1.03173,1.03173,60
2024.01.03,22:48:00,1.03175,1.03193,1.03174,1.03179,60
2024.01.03,22:49:00,1.03177,1.03191,1.03176,1.03180,60
2024.01.03,22:50:00,1.03178,1.03190,1.03176,1.03187,60
2024.01.03,22:51:00,1.03189,1.03194,1.03181,1.03194,60
2024.01.03,22:52:00,1.03195,1.03200,1.03180,1.03181,60
2024.01.03,22:53:00,1.03183,1.03189,1.03178,1.03178,60
2024.01.03,22:54:00,1.03177,1.03193,1.03177,1.03193,60
2024.01.03,22:55:00,1.03192,1.03195,1.03184,1.03191,60
2024.01.03,22:56:00,1.03192,1.03198,1.03181,1.03190,60
2024.01.03,22:57:00,1.03187,1.03196,1.03183,1.03194,60
2024.01.03,22:58:00,1.03192,1.03192,1.03180,1.03189,60
2024.01.03,22:59:00,1.03189,1.03196,1.03183,1.03188,60
2024.01.03,23:00:00,1.03188,1.03192,1.03178,1.03184,60
2024.01.03,23:01:00,1.03184,1.03190,1.03177,1.03177,60
2024.01.03,23:02:00,1.03179,1.03195,1.03179,1.03187,60
2024.01.03,23:03:00,1.03187,1.03198,1.03178,1.03190,60
2024.01.03,23:04:00,1.03191,1.03193,1.03180,1.03189,60
2024.01.03,23:05:00,1.03189,1.03195,1.03183,1.03191,60
2024.01.03,23:06:00,1.03191,1.03196,1.03179,1.03180,60
2024.01.03,23:07:00,1.03181,1.03196,1.03180,1.03195,60
2024.01.03,23:08:00,1.03197,1.03197,1.03187,1.03192,60
2024.01.03,23:09:00,1.03190,1.03195,1.03183,1.03190,60
2024.01.03,23:10:00,1.03187,1.03197,1.03185,1.03193,60
2024.01.03,23:11:00,1.03193,1.03194,1.03183,1.03192,60
2024.01.03,23:12:00,1.03193,1.03199,1.03185,1.03194,60
2024.01.03,23:13:00,1.03192,1.03196,1.03178,1.03194,60
2024.01.03,23:14:00,1.03196,1.03196,1.03185,1.03188,60
2024.01.03,23:15:00,1.03189,1.03196,1.03185,1.03186,60
2024.01.03,23:16:00,1.03186,1.03191,1.03176,1.03191,60
2024.01.03,23:17:00,1.03191,1.03192,1.03183,1.03187,60
2024.01.03,23:18:00,1.03184,1.03195,1.03184,1.03190,60
2024.01.03,23:19:00,1.03192,1.03194,1.03179,1.03192,60
2024.01.03,23:20:00,1.03195,1.03200,1.03181,1.03184,60
2024.01.03,23:21:00,1.03182,1.03188,1.03180,1.03187,60
2024.01.03,23:22:00,1.03187,1.03193,1.03179,1.03191,60
2024.01.03,23:23:00,1.03192,1.03194,1.03183,1.03188,60
2024.01.03,23:24:00,1.03191,1.03193,1.03184,1.03192,60
2024.01.03,23:25:00,1.03193,1.03193,1.03180,1.03192,60
2024.01.03,23:26:00,1.03189,1.03199,1.03182,1.03187,60
2024.01.03,23:27:00,1.03186,1.03192,1.03179,1.03184,60
2024.01.03,23:28:00,1.03184,1.03193,1.03182,1.03182,60
2024.01.03,23:29:00,1.03184,1.03196,1.03184,1.03189,60
2024.01.03,23:30:00,1.03191,1.03195,1.03182,1.03195,60
2024.01.03,23:31:00,1.03194,1.03197,1.03184,1.03197,60
2024.01.03,23:32:00,1.03197,1.03199,1.03180,1.03189,60
2024.01.03,23:33:00,1.03187,1.03190,1.03181,1.03186,60
2024.01.03,23:34:00,1.03187,1.03192,1.03180,1.03185,60
2024.01.03,23:35:00,1.03186,1.03192,1.03179,1.03180,60
2024.01.03,23:36:00,1.03177,1.03196,1.03173,1.03183,60
2024.01.03,23:37:00,1.03184,1.03196,1.03181,1.03191,60
2024.01.03,23:38:00,1.03191,1.03197,1.03186,1.03191,60
2024.01.03,23:39:00,1.03191,1.03200,1.03183,1.03186,60
2024.01.03,23:40:00,1.03186,1.03191,1.03180,1.03186,60
2024.01.03,23:41:00,1.03189,1.03194,1.03182,1.03186,60
2024.01.03,23:42:00,1.03187,1.03193,1.03182,1.03182,60
2024.01.03,23:43:00,1.03182,1.03189,1.03175,1.03189,60
2024.01.03,23:44:00,1.03188,1.03194,1.03181,1.03189,60
2024.01.03,23:45:00,1.03191,1.03192,1.03180,1.03188,60
2024.01.03,23:46:00,1.03189,1.03196,1.03187,1.03193,60
2024.01.03,23:47:00,1.03193,1.03193,1.03184,1.03189,60
2024.01.03,23:48:00,1.03188,1.03196,1.03185,1.03187,60
2024.01.03,23:49:00,1.03187,1.03195,1.03183,1.03187,60
2024.01.03,23:50:00,1.03186,1.03195,1.03172,1.03176,60
2024.01.03,23:51:00,1.03176,1.03189,1.03175,1.03185,60
2024.01.03,23:52:00,1.03185,1.03189,1.03179,1.03184,60
2024.01.03,23:53:00,1.03183,1.03196,1.03180,1.03185,60
2024.01.03,23:54:00,1.03186,1.03194,1.03180,1.03184,60
2024.01.03,23:55:00,1.03184,1.03191,1.03181,1.03186,60
2024.01.03,23:56:00,1.03187,1.03191,1.03179,1.03186,60
2024.01.03,23:57:00,1.03184,1.03188,1.03177,1.03182,60
2024.01.03,23:58:00,1.03184,1.03196,1.03184,1.03187,60
2024.01.03,23:59:00,1.03190,1.03198,1.03184,1.03188,60
2024.01.04,00:00:00,1.03184,1.03191,1.03181,1.03185,60
2024.01.04,00:01:00,1.03186,1.03193,1.03181,1.03185,60
2024.01.04,00:02:00,1.03185,1.03198,1.03183,1.03186,60
2024.01.04,00:03:00,1.03188,1.03192,1.03181,1.03192,60
2024.01.04,00:04:00,1.03193,1.03201,1.03181,1.03191,60
2024.01.04,00:05:00,1.03191,1.03198,1.03178,1.03189,60
2024.01.04,00:06:00,1.03189,1.03191,1.03180,1.03189,60
2024.01.04,00:07:00,1.03191,1.03198,1.03186,1.03195,60
2024.01.04,00:08:00,1.03195,1.03200,1.03183,1.03185,60
2024.01.04,00:09:00,1.03184,1.03189,1.03172,1.03185,60
2024.01.04,00:10:00,1.03185,1.03189,1.03179,1.03185,60
2024.01.04,00:11:00,1.03186,1.03190,1.03174,1.03174,60
2024.01.04,00:12:00,1.03175,1.03175,1.03152,1.03163,60
2024.01.04,00:13:00,1.03161,1.03161,1.03139,1.03139,60
2024.01.04,00:14:00,1.03140,1.03142,1.03122,1.03129,60
2024.01.04,00:15:00,1.03128,1.03134,1.03119,1.03120,60
2024.01.04,00:16:00,1.03118,1.03125,1.03112,1.03115,60
2024.01.04,00:17:00,1.03116,1.03116,1.03093,1.03095,60
2024.01.04,00:18:00,1.03095,1.03098,1.03068,1.03071,60
2024.01.04,00:19:00,1.03071,1.03085,1.03071,1.03072,60
2024.01.04,00:20:00,1.03074,1.03076,1.03060,1.03060,60
2024.01.04,00:21:00,1.03060,1.03060,1.03043,1.03045,60
2024.01.04,00:22:00,1.03045,1.03045,1.03016,1.03020,60
2024.01.04,00:23:00,1.03020,1.03029,1.03015,1.03024,60
2024.01.04,00:24:00,1.03023,1.03023,1.03007,1.03007,60
2024.01.04,00:25:00,1.03009,1.03014,1.02985,1.02986,60
2024.01.04,00:26:00,1.02986,1.02986,1.02956,1.02956,60
2024.01.04,00:27:00,1.02959,1.02959,1.02935,1.02936,60
2024.01.04,00:28:00,1.02937,1.02937,1.02922,1.02930,60
2024.01.04,00:29:00,1.02928,1.02928,1.02895,1.02895,60
2024.01.04,00:30:00,1.02894,1.02899,1.02876,1.02880,60
2024.01.04,00:31:00,1.02881,1.02881,1.02855,1.02857,60
2024.01.04,00:32:00,1.02855,1.02872,1.02855,1.02867,60
2024.01.04,00:33:00,1.02866,1.02872,1.02857,1.02857,60
2024.01.04,00:34:00,1.02857,1.02859,1.02849,1.02859,60
2024.01.04,00:35:00,1.02858,1.02858,1.02846,1.02847,60
2024.01.04,00:36:00,1.02846,1.02857,1.02841,1.02857,60
2024.01.04,00:37:00,1.02859,1.02859,1.02835,1.02836,60
2024.01.04,00:38:00,1.02837,1.02848,1.02835,1.02839,60
2024.01.04,00:39:00,1.02837,1.02844,1.02832,1.02842,60
2024.01.04,00:40:00,1.02844,1.02848,1.02834,1.02837,60
2024.01.04,00:41:00,1.02837,1.02843,1.02823,1.02824,60
2024.01.04,00:42:00,1.02821,1.02825,1.02805,1.02809,60
2024.01.04,00:43:00,1.02810,1.02829,1.02809,1.02825,60
2024.01.04,00:44:00,1.02825,1.02826,1.02803,1.02805,60
2024.01.04,00:45:00,1.02803,1.02805,1.02767,1.02771,60
2024.01.04,00:46:00,1.02769,1.02777,1.02764,1.02767,60
2024.01.04,00:47:00,1.02765,1.02765,1.02748,1.02754,60
2024.01.04,00:48:00,1.02753,1.02757,1.02735,1.02740,60
2024.01.04,00:49:00,1.02738,1.02746,1.02732,1.02739,60
2024.01.04,00:50:00,1.02737,1.02737,1.02712,1.02719,60
2024.01.04,00:51:00,1.02720,1.02723,1.02713,1.02717,60
2024.01.04,00:52:00,1.02717,1.02717,1.02696,1.02696,60
2024.01.04,00:53:00,1.02692,1.02692,1.02681,1.02684,60
2024.01.04,00:54:00,1.02684,1.02686,1.02645,1.02648,60
2024.01.04,00:55:00,1.02648,1.02654,1.02643,1.02646,60
2024.01.04,00:56:00,1.02646,1.02646,1.02633,1.02639,60
2024.01.04,00:57:00,1.02637,1.02637,1.02622,1.02626,60
2024.01.04,00:58:00,1.02625,1.02630,1.02616,1.02616,60
2024.01.04,00:59:00,1.02614,1.02614,1.02588,1.02595,60
2024.01.04,01:00:00,1.02597,1.02598,1.02588,1.02588,60
2024.01.04,01:01:00,1.02587,1.02587,1.02571,1.02577,60
2024.01.04,01:02:00,1.02576,1.02576,1.02550,1.02554,60
2024.01.04,01:03:00,1.02552,1.02552,1.02526,1.02529,60
2024.01.04,01:04:00,1.02530,1.02532,1.02510,1.02514,60
2024.01.04,01:05:00,1.02512,1.02516,1.02490,1.02490,60
2024.01.04,01:06:00,1.02492,1.02498,1.02491,1.02493,60
2024.01.04,01:07:00,1.02494,1.02502,1.02486,1.02493,60
2024.01.04,01:08:00,1.02493,1.02504,1.02492,1.02501,60
2024.01.04,01:09:00,1.02501,1.02509,1.02498,1.02508,60
2024.01.04,01:10:00,1.02504,1.02506,1.02492,1.02497,60
2024.01.04,01:11:00,1.02500,1.02503,1.02493,1.02502,60
2024.01.04,01:12:00,1.02501,1.02503,1.02487,1.02495,60
2024.01.04,01:13:00,1.02498,1.02501,1.02485,1.02489,60
2024.01.04,01:14:00,1.02488,1.02500,1.02480,1.02499,60
2024.01.04,01:15:00,1.02500,1.02505,1.02484,1.02491,60
2024.01.04,01:16:00,1.02490,1.02500,1.02489,1.02494,60
2024.01.04,01:17:00,1.02496,1.02505,1.02494,1.02495,60
2024.01.04,01:18:00,1.02496,1.02503,1.02485,1.02491,60
2024.01.04,01:19:00,1.02490,1.02502,1.02490,1.02502,60
2024.01.04,01:20:00,1.02498,1.02503,1.02491,1.02497,60
2024.01.04,01:21:00,1.02497,1.02501,1.02484,1.02484,60
2024.01.04,01:22:00,1.02484,1.02498,1.02481,1.02489,60
2024.01.04,01:23:00,1.02488,1.02502,1.02487,1.02494,60
2024.01.04,01:24:00,1.02495,1.02497,1.02488,1.02491,60
2024.01.04,01:25:00,1.02490,1.02502,1.02484,1.02484,60
2024.01.04,01:26:00,1.02485,1.02501,1.02485,1.02497,60
2024.01.04,01:27:00,1.02497,1.02499,1.02489,1.02498,60
2024.01.04,01:28:00,1.02496,1.02499,1.02487,1.02497,60
2024.01.04,01:29:00,1.02498,1.02503,1.02489,1.02498,60
2024.01.04,01:30:00,1.02501,1.02502,1.02484,1.02486,60
2024.01.04,01:31:00,1.02488,1.02500,1.02486,1.02488,60
2024.01.04,01:32:00,1.02489,1.02493,1.02484,1.02484,60
2024.01.04,01:33:00,1.02485,1.02499,1.02485,1.02497,60
2024.01.04,01:34:00,1.02496,1.02502,1.02488,1.02497,60
2024.01.04,01:35:00,1.02498,1.02504,1.02493,1.02503,60
2024.01.04,01:36:00,1.02501,1.02508,1.02490,1.02497,60
2024.01.04,01:37:00,1.02496,1.02503,1.02486,1.02494,60
2024.01.04,01:38:00,1.02494,1.02500,1.02488,1.02492,60
2024.01.04,01:39:00,1.02490,1.02500,1.02490,1.02494,60
2024.01.04,01:40:00,1.02493,1.02498,1.02485,1.02487,60
2024.01.04,01:41:00,1.02486,1.02501,1.02482,1.02498,60
2024.01.04,01:42:00,1.02498,1.02499,1.02488,1.02494,60
2024.01.04,01:43:00,1.02494,1.02506,1.02491,1.02498,60
2024.01.04,01:44:00,1.02498,1.02508,1.02495,1.02499,60
2024.01.04,01:45:00,1.02498,1.02502,1.02486,1.02490,60
2024.01.04,01:46:00,1.02489,1.02509,1.02488,1.02509,60
2024.01.04,01:47:00,1.02510,1.02510,1.02492,1.02501,60
2024.01.04,01:48:00,1.02499,1.02512,1.02499,1.02504,60
2024.01.04,01:49:00,1.02504,1.02504,1.02495,1.02499,60
2024.01.04,01:50:00,1.02500,1.02502,1.02491,1.02496,60
2024.01.04,01:51:00,1.02495,1.02502,1.02489,1.02499,60
2024.01.04,01:52:00,1.02500,1.02506,1.02490,1.02491,60
2024.01.04,01:53:00,1.02495,1.02511,1.02493,1.02502,60
2024.01.04,01:54:00,1.02505,1.02508,1.02493,1.02500,60
2024.01.04,01:55:00,1.02500,1.02500,1.02491,1.02494,60
2024.01.04,01:56:00,1.02496,1.02496,1.02486,1.02493,60
2024.01.04,01:57:00,1.02493,1.02498,1.02485,1.02494,60
2024.01.04,01:58:00,1.02496,1.02502,1.02486,1.02495,60
2024.01.04,01:59:00,1.02496,1.02507,1.02491,1.02505,60
2024.01.04,02:00:00,1.02505,1.02510,1.02490,1.02493,60
2024.01.04,02:01:00,1.02493,1.02507,1.02493,1.02501,60
2024.01.04,02:02:00,1.02500,1.02501,1.02486,1.02499,60
2024.01.04,02:03:00,1.02497,1.02508,1.02494,1.02503,60
2024.01.04,02:04:00,1.02506,1.02506,1.02498,1.02504,60
2024.01.04,02:05:00,1.02505,1.02506,1.02496,1.02503,60
2024.01.04,02:06:00,1.02500,1.02505,1.02496,1.02501,60
2024.01.04,02:07:00,1.02502,1.02502,1.02492,1.02496,60
2024.01.04,02:08:00,1.02497,1.02508,1.02494,1.02500,60
2024.01.04,02:09:00,1.02499,1.02504,1.02493,1.02503,60
2024.01.04,02:10:00,1.02505,1.02509,1.02499,1.02505,60
2024.01.04,02:11:00,1.02503,1.02508,1.02491,1.02496,60
2024.01.04,02:12:00,1.02495,1.02503,1.02492,1.02503,60
2024.01.04,02:13:00,1.02506,1.02516,1.02502,1.02508,60
2024.01.04,02:14:00,1.02505,1.02515,1.02501,1.02512,60
2024.01.04,02:15:00,1.02511,1.02511,1.02500,1.02508,60
2024.01.04,02:16:00,1.02508,1.02508,1.02496,1.02499,60
2024.01.04,02:17:00,1.02498,1.02503,1.02493,1.02499,60
2024.01.04,02:18:00,1.02498,1.02498,1.02490,1.02492,60
2024.01.04,02:19:00,1.02492,1.02499,1.02489,1.02496,60
2024.01.04,02:20:00,1.02496,1.02508,1.02496,1.02499,60
2024.01.04,02:21:00,1.02500,1.02507,1.02496,1.02500,60
2024.01.04,02:22:00,1.02499,1.02508,1.02495,1.02501,60
2024.01.04,02:23:00,1.02502,1.02508,1.02496,1.02507,60
2024.01.04,02:24:00,1.02507,1.02507,1.02491,1.02504,60
2024.01.04,02:25:00,1.02507,1.02509,1.02493,1.02501,60
2024.01.04,02:26:00,1.02501,1.02506,1.02488,1.02489,60
2024.01.04,02:27:00,1.02490,1.02503,1.02490,1.02498,60
2024.01.04,02:28:00,1.02497,1.02504,1.02487,1.02502,60
2024.01.04,02:29:00,1.02501,1.02506,1.02494,1.02503,60
2024.01.04,02:30:00,1.02504,1.02506,1.02496,1.02496,60
2024.01.04,02:31:00,1.02497,1.02507,1.02494,1.02498,60
2024.01.04,02:32:00,1.02498,1.02503,1.02494,1.02499,60
2024.01.04,02:33:00,1.02496,1.02503,1.02489,1.02498,60
2024.01.04,02:34:00,1.02499,1.02503,1.02489,1.02495,60
2024.01.04,02:35:00,1.02496,1.02502,1.02492,1.02492,60
2024.01.04,02:36:00,1.02493,1.02500,1.02486,1.02498,60
2024.01.04,02:37:00,1.02499,1.02506,1.02491,1.02495,60
2024.01.04,02:38:00,1.02495,1.02501,1.02483,1.02499,60
2024.01.04,02:39:00,1.02499,1.02501,1.02488,1.02497,60
2024.01.04,02:40:00,1.02499,1.02502,1.02496,1.02500,60
2024.01.04,02:41:00,1.02503,1.02507,1.02495,1.02499,60
2024.01.04,02:42:00,1.02500,1.02513,1.02497,1.02504,60
2024.01.04,02:43:00,1.02503,1.02509,1.02501,1.02506,60
2024.01.04,02:44:00,1.02506,1.02510,1.02499,1.02499,60
2024.01.04,02:45:00,1.02500,1.02510,1.02498,1.02506,60
2024.01.04,02:46:00,1.02507,1.02507,1.02491,1.02491,60
2024.01.04,02:47:00,1.02493,1.02508,1.02490,1.02500,60
2024.01.04,02:48:00,1.02500,1.02504,1.02493,1.02501,60
2024.01.04,02:49:00,1.02503,1.02508,1.02495,1.02502,60
2024.01.04,02:50:00,1.02501,1.02513,1.02485,1.02510,60
2024.01.04,02:51:00,1.02514,1.02516,1.02498,1.02498,60
2024.01.04,02:52:00,1.02499,1.02510,1.02488,1.02510,60
2024.01.04,02:53:00,1.02509,1.02509,1.02480,1.02489,60
2024.01.04,02:54:00,1.02492,1.02497,1.02487,1.02491,60
2024.01.04,02:55:00,1.02489,1.02494,1.02485,1.02490,60
2024.01.04,02:56:00,1.02490,1.02497,1.02481,1.02486,60
2024.01.04,02:57:00,1.02486,1.02494,1.02484,1.02491,60
2024.01.04,02:58:00,1.02491,1.02504,1.02486,1.02487,60
2024.01.04,02:59:00,1.02487,1.02497,1.02481,1.02496,60
2024.01.04,03:00:00,1.02496,1.02505,1.02491,1.02494,60
2024.01.04,03:01:00,1.02491,1.02491,1.02477,1.02487,60
2024.01.04,03:02:00,1.02487,1.02497,1.02483,1.02483,60
2024.01.04,03:03:00,1.02483,1.02493,1.02481,1.02492,60
2024.01.04,03:04:00,1.02494,1.02502,1.02490,1.02494,60
2024.01.04,03:05:00,1.02493,1.02497,1.02488,1.02493,60
2024.01.04,03:06:00,1.02492,1.02500,1.02487,1.02498,60
2024.01.04,03:07:00,1.02500,1.02500,1.02487,1.02493,60
2024.01.04,03:08:00,1.02492,1.02495,1.02483,1.02488,60
